,0,1,2,3,4,5
41,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
42,-0.06580589391271165,-0.027617500774479834,-0.027011107215085185,-0.2489569714202372,-0.537607257390961,0.08250167328705796
43,-0.06636736502791107,-0.02815715010505246,-0.027607025769260867,-0.23225483583867346,-0.363488621949875,0.03888368423524447
44,-0.07486417522535069,-0.03661711250791505,-0.03763424051984918,0.20626780764805724,3.729442202293381,-1.1858327598232805
45,-0.06537626734709283,-0.029763974819549007,-0.029502866367409595,-0.16469795846407048,-0.06714773219890617,-0.04852647327605634
46,-0.06996555433396412,-0.031320051017041085,-0.03135541127428687,-0.10466695268848683,0.3560376617538386,-0.1845629879114296
47,-0.06769051781070534,-0.02927540550258117,-0.028954401547671517,-0.18098882658305365,-0.1555537139720803,-0.02719626794609325
48,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
49,-0.06604323122178997,-0.027786344444022875,-0.02709741660650259,-0.24670145326927156,-0.4700560314587318,0.05757440920436515
50,-0.08150605741916558,-0.042484119977453355,-0.04503284546813687,0.526247563309337,5.85627648312638,-1.8478828591967191
51,-0.06689208136473412,-0.02861822401271469,-0.0281373239307849,-0.21270001812368527,-0.2902860125471441,0.005024093284319776
52,-0.06616030003398035,-0.028319431766263784,-0.027880122928583932,-0.2102931001425039,-0.27160012679573264,0.017733895408583285
53,-0.06689208136473412,-0.02861822401271469,-0.0281373239307849,-0.21270001812368527,-0.2902860125471441,0.005024093284319776
54,-0.06648488689734686,-0.028596828935150788,-0.028227220590928255,-0.1977416531724256,-0.225122899594321,0.008223353949329597
55,-0.06586630964979388,-0.027646117015718587,-0.027002210978521828,-0.24826022096289255,-0.5280851309128646,0.07863647337064485
56,-0.06667206412985915,-0.031040181524199063,-0.026986384351124965,-0.07972911682442961,0.8801237149501927,1.3433165531451805
57,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
58,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
59,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
60,-0.0662472530055694,-0.028041848642133625,-0.02749143125860053,-0.2303147498168331,-0.476135885187392,0.06857716042256169
61,-0.06417518704995422,-0.028542089972697034,-0.028193132648300794,-0.20640170630368462,-0.4140537865223263,0.05444418636548529
62,-0.06689208136473412,-0.02861822401271469,-0.0281373239307849,-0.21270001812368527,-0.2902860125471441,0.005024093284319776
63,-0.0733056943911941,-0.035199536548548946,-0.03619693604305834,1.0450562910781636,1.464013907811285,-0.5288624826268844
64,-0.06636736502791107,-0.02815715010505246,-0.027607025769260867,-0.23225483583867346,-0.363488621949875,0.03888368423524447
65,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
66,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
67,-0.06741540122498871,-0.029213945064764185,-0.028944395544443585,-0.16358258917068716,-0.10693904142870665,-0.02358679229150757
68,-0.06636736502791107,-0.02815715010505246,-0.027607025769260867,-0.23225483583867346,-0.363488621949875,0.03888368423524447
69,-0.0717640133083281,-0.03274762351188911,-0.03312516457823491,-0.007362976113242478,1.8632643670653886,-0.6373657870465437
70,-0.06370497384760943,-0.02808857764759301,-0.027625893184869542,-0.22870589692220583,-0.47642017854456825,0.06996535993375874
71,-0.06626573072588766,-0.028824243836044847,-0.028574441289284498,0.7682064964753598,-0.5751113114669835,0.08885002460339002
72,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
73,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
74,-0.07180652075090767,-0.034029729159470355,-0.034900973959776746,0.0855425635350595,2.3786083224846135,-0.7609680958406301
75,-0.06604323122178997,-0.027786344444022875,-0.02709741660650259,-0.24670145326927156,-0.4700560314587318,0.05757440920436515
76,-0.06628060092016425,-0.028440191729089362,-0.027964950846630473,-0.22011671532070934,-0.3615526789697176,0.060438207254021985
77,-0.06636736502791107,-0.02815715010505246,-0.027607025769260867,-0.23225483583867346,-0.363488621949875,0.03888368423524447
78,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
79,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
80,-0.06636736502791107,-0.02815715010505246,-0.027607025769260867,-0.23225483583867346,-0.363488621949875,0.03888368423524447
81,-0.06891563315300574,-0.031209436469260953,-0.03145245469243254,-0.06422164073369867,1.0751639362155456,-0.3661544958652272
82,-0.06612926106461002,-0.02806327473010988,-0.027473577047438292,-0.2361982591020351,-0.4492458469245927,0.06154872914234682
83,-0.06934572050988874,-0.033017439197554,-0.03349362590278406,-0.012586053738095508,1.2527451200984738,-0.4594305524186862
84,-0.06772253214295298,-0.029872975869372365,-0.029804276058917768,0.8055411444240882,-0.2966041460567821,0.0034549777718640776
85,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
86,-0.06735431173250904,-0.028938305067057392,-0.028539372490113547,-0.19697834315116824,-0.20249089001468,-0.01595676517574813
87,-0.06625808281897261,-0.028057516400129018,-0.027462711769641927,-0.23317964454743956,-0.4824027015586739,0.06952918972844215
88,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
89,-0.06616258879097014,-0.029893463807634926,-0.029736387284625455,-0.14243855195679467,0.5897714708087608,-0.2567286438874212
90,-0.06793863261972052,-0.030546999750206697,-0.030891343536752783,0.8802888322286996,-0.1374081206744974,-0.017115702314227065
91,-0.06395905493330789,-0.02824475649685734,-0.02785848929938993,-0.21887567337141195,-0.4571581962893154,0.07000207628373965
92,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
93,-0.06760503374994893,-0.02985848283873981,-0.02982615505974929,0.8310582288673564,0.23842323444639804,-0.1703885944945637
94,-0.06976113835709731,-0.031220565466625962,-0.0314246038807108,-0.00826041593214899,1.391579079087605,-0.5074211703324826
95,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
96,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
97,-0.06718787602108153,-0.029094470746209498,-0.028746885226242247,-0.1884509194186244,-0.2280824077332202,-0.0059472221980855985
98,-0.0635027748935616,-0.027867889101649477,-0.02736307453318485,-0.23838073943991378,-0.5079281386075257,0.07692319190617554
99,-0.06636736502791107,-0.02815715010505246,-0.027607025769260867,-0.23225483583867346,-0.363488621949875,0.03888368423524447
100,-0.05797682758816995,-0.031989333368964035,-0.03315541173042159,3.79559725673589,-0.7201520407857378,0.10951902329242744
101,-0.06743488236533755,-0.029254147705101728,-0.028881596439524954,-0.1900425638706944,-0.1699815710403334,-0.022754382225493898
102,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
103,-0.06786584195483367,-0.0294504155193757,-0.029178616917817868,-0.17504567721345032,-0.15085433094290915,-0.0235075310934413
104,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
105,-0.06959720835335088,-0.03191479377393413,-0.032290147988339526,-0.029394610476009,1.1713952639959218,-0.40463956047409494
106,-0.06413398622667872,-0.02863720076202668,-0.02829101400202792,-0.204445088495381,-0.405514122963472,0.057393364270396936
107,-0.06557042115848401,-0.027554454684817813,-0.026910005039669855,-0.2521280267643418,-0.5427362849757976,0.08603829285780766
108,-0.06623747328842275,-0.028425866380677484,-0.02800116191412281,-0.20717074865293322,-0.2552985387503661,0.03424265669574247
109,-0.0670005471972974,-0.029599071237391014,-0.0294838104515172,0.8046742710685754,-0.23987049767256505,-0.0035247646055771645
110,-0.06826106382641403,-0.03047437561746258,-0.0305524355105911,0.8493128135632507,0.4153806263900609,-0.2131983136600736
111,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
112,-0.065882254720354,-0.02790359777121765,-0.027338865834155585,-0.2346066146499651,-0.5073466836174795,0.07835588916975512
113,-0.06565059415036902,0.9725695465705172,-0.02617313910404777,-0.2579014717999121,-0.5677333378808213,0.088915628488562
114,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
115,-0.06636736502791107,-0.02815715010505246,-0.027607025769260867,-0.23225483583867346,-0.363488621949875,0.03888368423524447
116,-0.06673414000395413,-0.029211512494804723,-0.029030941318469627,-0.1617304869299818,0.026350034839938093,-0.05385941383499393
117,-0.06694120499788483,-0.029049230833593398,-0.02875784415914656,-0.18369222262615137,-0.06553846031420432,-0.032709625008332736
118,-0.06335971672158286,-0.0337888014544306,-0.035178258700152336,2.00822046673904,0.23235212655135212,-0.10626023122871964
119,-0.06689208136473412,-0.02861822401271469,-0.0281373239307849,-0.21270001812368527,-0.2902860125471441,0.005024093284319776
120,-0.0668539301097893,-0.02867429573419156,-0.028348476990267907,-0.18028472475225088,-0.28105767686979266,0.02003119676030588
121,-0.06689208136473412,-0.02861822401271469,-0.0281373239307849,-0.21270001812368527,-0.2902860125471441,0.005024093284319776
122,-0.06701338541082023,-0.030607110310207193,-0.027811946375005676,0.8512745822363784,0.7782551985367735,0.7831041767126429
123,-0.0658673084110283,-0.03012886063578232,-0.03015486344824926,-0.1358550166625317,0.10432986361810229,-0.08443357030452658
124,-0.0659110469273731,-0.02770474820660985,-0.02707640220104256,-0.24630426638494768,-0.5230730612299918,0.07981666319290681
125,-0.06576773711549243,-0.02812730855660651,-0.02770206134214246,0.7342825552525909,-0.6688228763438646,0.10677917205821219
126,-0.06576773711549243,-0.02812730855660651,-0.02770206134214246,0.7342825552525909,-0.6688228763438646,0.10677917205821219
127,-0.06625607475561521,-0.02809029085757019,-0.027557247433381216,-0.2301631363689899,-0.4016611352222584,0.04912638283565215
128,-0.06689208136473412,-0.02861822401271469,-0.0281373239307849,-0.21270001812368527,-0.2902860125471441,0.005024093284319776
129,-0.06585359129717976,-0.02775434693010496,-0.027188953083318326,-0.2167843442033922,-0.5190623743917633,0.07730024854232445
130,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
131,-0.065882254720354,-0.02790359777121765,-0.027338865834155585,-0.2346066146499651,-0.5073466836174795,0.07835588916975512
132,-0.0635027748935616,-0.027867889101649477,-0.02736307453318485,-0.23838073943991378,-0.5079281386075257,0.07692319190617554
133,-0.0635027748935616,-0.027867889101649477,-0.02736307453318485,-0.23838073943991378,-0.5079281386075257,0.07692319190617554
134,-0.07440740406756731,-0.03625811910161503,-0.03726612845204482,0.19411354756230279,3.6299479453207093,-1.154079964375485
135,-0.0659218767407763,-0.02772041596460524,-0.027047682712083958,-0.24916916111555412,-0.5293398776012737,0.08076869249878726
136,-0.06636736502791107,-0.02815715010505246,-0.027607025769260867,-0.23225483583867346,-0.363488621949875,0.03888368423524447
137,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
138,-0.06784845126893793,-0.029383461412452197,-0.029130454427973705,-0.16042501138631346,0.47203175754836746,-0.22344756691871295
139,-0.06701837825232723,-0.029155665448007097,-0.02887888314468544,-0.1805698711365807,-0.0492368722688378,-0.016200863721173554
140,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
141,-0.06689208136473412,-0.02861822401271469,-0.0281373239307849,-0.21270001812368527,-0.2902860125471441,0.005024093284319776
142,-0.0662184607985503,-0.028240698206741428,-0.027753894891713555,-0.21861709808185054,-0.46040950757487975,0.06711638639941
143,-0.06412003143474385,-0.028127503169662563,-0.027617040071736938,-0.23097051199071839,-0.4198675441305678,0.04922059631834968
144,-0.06637028502543531,-0.028747369375871024,-0.028480088060148272,0.7860404766436966,-0.5781245514740949,0.08619370379500291
145,-0.06746295467227581,-0.030208452912734565,-0.030303225368458097,-0.11091867414578446,0.33666107945628204,-0.12850965310868068
146,-0.0671439071126758,-0.0289397593418604,-0.028580491816481476,-0.17267553213239392,0.2962306648403207,-0.17714983061909975
147,-0.06616030003398035,-0.028319431766263784,-0.027880122928583932,-0.2102931001425039,-0.27160012679573264,0.017733895408583285
148,-0.06742634383108045,-0.02927221579747892,-0.02905662102002508,-0.12855727982041776,-0.18931018446786388,-0.01902981893535232
149,-0.08980245354971646,-0.0538498529311588,-0.05911865553124762,1.9751225202824625,9.192427791360348,-2.754585814678185
150,-0.06941821151589934,-0.03327401577209347,-0.03274205981886497,1.972734382926191,0.9674645365858973,0.16575563728585413
151,-0.06684811245632839,-0.028463512608365594,-0.027970930521024128,-0.19692463083745482,0.23402706002639675,-0.16617851513669438
152,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
153,-0.07170737210025702,-0.03336032083511817,-0.03385929815927491,-0.013118872247062716,0.8919342039427165,-0.32898909152203343
154,-0.065882254720354,-0.02790359777121765,-0.027338865834155585,-0.2346066146499651,-0.5073466836174795,0.07835588916975512
155,-0.07398057610088452,-0.03659016920420536,-0.03812395743316388,2.0829884459582315,1.85082694667205,-0.6197757702523194
156,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
157,-0.06366326027696048,-0.027768509763362533,-0.027248928003932582,-0.24312477207647282,-0.5193618011032394,0.08097339176614503
158,-0.06689208136473412,-0.02861822401271469,-0.0281373239307849,-0.21270001812368527,-0.2902860125471441,0.005024093284319776
159,-0.06613048077607815,-0.027894897943366838,-0.027358204877429508,-0.23640552445015883,-0.4911300301895494,0.07299113182780427
160,-0.06976007861629156,-0.0315786520340394,-0.03185283362447446,0.9330467048188235,1.8220031997062163,-0.6789579506647931
161,-0.0685526937551839,-0.030937256653633286,-0.031195355048860618,0.8840643203608537,0.6420589444772898,-0.2712114100722439
162,-0.06490472595559768,-0.02946779732673425,-0.029379749399905706,-0.17005833048239527,-0.1328415113965571,-0.016485366779107065
163,-0.06393039151013365,-0.02809550565574465,-0.02770857654855267,-0.20105340292483903,-0.4688738870635993,0.06894643565630898
164,-0.07038240757758495,-0.032399270878058335,-0.032854871434870515,0.9560579634944958,1.583303063180145,-0.5687126239093019
165,-0.07028698435990384,-0.031589663416067656,-0.03174809646145303,-0.022188008429913718,1.4875225980632363,-0.538386512440787
166,-0.06996555433396412,-0.031320051017041085,-0.03135541127428687,-0.10466695268848683,0.3560376617538386,-0.1845629879114296
167,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
168,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
169,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
170,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
171,-0.06718787602108153,-0.029094470746209498,-0.028746885226242247,-0.1884509194186244,-0.2280824077332202,-0.0059472221980855985
172,-0.06648488689734686,-0.028596828935150788,-0.028227220590928255,-0.1977416531724256,-0.225122899594321,0.008223353949329597
173,-0.06157957510651548,-0.028209047827289165,-0.027882697998419196,-0.2226497981613606,-0.4577396512793616,0.06856937902016007
174,-0.06616030003398035,-0.028319431766263784,-0.027880122928583932,-0.2102931001425039,-0.27160012679573264,0.017733895408583285
175,-0.06705549678016211,-0.028806371373870238,-0.028396824856378462,-0.18395372882393576,0.31412109070307764,-0.18539847849313482
176,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
177,-0.0657414347623545,-0.027532210727111747,-0.02685077019880101,-0.2566065137833508,-0.5571894054507301,0.08627027462205096
178,-0.06616030003398035,-0.028319431766263784,-0.027880122928583932,-0.2102931001425039,-0.27160012679573264,0.017733895408583285
179,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
180,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
181,1.946471798835756,-0.028168822138488776,-0.09180487361565959,-0.20547812536504093,-0.0757310236775324,0.7719279053128468
182,-0.06616030003398035,-0.028319431766263784,-0.027880122928583932,-0.2102931001425039,-0.27160012679573264,0.017733895408583285
183,-0.06643848034002152,-0.02978852055646849,-0.028276780202589294,0.8107906377705847,-0.04450813374218435,0.50282457044052
184,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
185,-0.0680437860679003,-0.02987902920670449,-0.029700440422295422,-0.14438194929406423,0.600276787861287,-0.2550619622664913
186,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
187,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
188,-0.065882254720354,-0.02790359777121765,-0.027338865834155585,-0.2346066146499651,-0.5073466836174795,0.07835588916975512
189,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
190,-0.05246958561349015,-0.02880899394752678,-0.008732626216916898,-0.1964053468583611,0.012273988874537125,0.7822657886072746
191,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
192,-0.06555012980652705,-0.028621161543970812,-0.026918613435747318,0.7568501549175263,-0.42631110935545075,0.5828363824796308
193,-0.06656238537043184,-0.03106798314705506,-0.03130377779133452,0.8571844621736016,-0.14226943009019755,-0.03083093383454106
194,-0.07339560036742973,-0.03823260491164297,-0.04010818690497718,0.2272292987829602,2.3504706762277965,-0.6792685496930565
195,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
196,-0.06168622095628976,-0.02863542305795822,-0.028456493072291554,-0.17583439637316783,-0.3958180747440078,0.052492223050354524
197,-0.0640256192991421,-0.028216228218256076,-0.02779628799938969,-0.2279046704912786,-0.42690688744588523,0.05869649837959504
198,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
199,-0.06623747328842275,-0.028425866380677484,-0.02800116191412281,-0.20717074865293322,-0.2552985387503661,0.03424265669574247
200,-0.06578865901805442,-0.02764803958366638,-0.026992123190382928,-0.24918087083731805,-0.538042328368446,0.0823693726797437
201,-0.06689208136473412,-0.02861822401271469,-0.0281373239307849,-0.21270001812368527,-0.2902860125471441,0.005024093284319776
202,-0.06689208136473412,-0.02861822401271469,-0.0281373239307849,-0.21270001812368527,-0.2902860125471441,0.005024093284319776
203,-0.06616030003398035,-0.028319431766263784,-0.027880122928583932,-0.2102931001425039,-0.27160012679573264,0.017733895408583285
204,-0.07111348353386251,0.9663318656744071,-0.03238043166003093,0.014835338592197616,1.5897623036006407,0.028454142110358422
205,-0.06435831600017285,-0.028612591042435007,-0.028322131547135372,-0.18605563569807812,0.2696245385117387,-0.1520708682310061
206,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
207,-0.07103210759168418,-0.03236312742572325,-0.032654637241904205,-0.016386175991798924,1.1223078017188148,-0.4311148053500526
208,-0.05184052247182095,-0.03121757140298012,-0.01179566685787011,-0.06791960857655614,1.126864610446238,0.4542649976222079
209,-0.05767933599879865,-0.02941711984752454,-0.02960988653201251,-0.1396284811795025,-0.28400743759196617,0.0317343974183541
210,-0.07160793489460159,-0.03309549178974464,-0.033453077684823536,-0.04452941837530796,0.800670313691242,-0.29224764579500745
211,-0.06684811245632839,-0.028463512608365594,-0.027970930521024128,-0.19692463083745482,0.23402706002639675,-0.16617851513669438
212,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
213,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
214,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
215,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
216,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
217,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
218,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
219,0.962449626416818,-0.029460533394887866,-0.034154663892884074,0.8144625860439595,-0.20328486559125533,1.0906100351851549
220,-0.06603486834866559,-0.028454304448988627,-0.028161709886762552,0.7763539244042247,-0.6183349623042246,0.09475221594837614
221,-0.065882254720354,-0.02790359777121765,-0.027338865834155585,-0.2346066146499651,-0.5073466836174795,0.07835588916975512
222,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
223,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
224,-0.06604323122178997,-0.027786344444022875,-0.02709741660650259,-0.24670145326927156,-0.4700560314587318,0.05757440920436515
225,-0.0664442368673547,-0.030498951096853084,-0.030542011409709593,-0.09095069244281243,1.2001088953729522,-0.4150503681730843
226,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
227,-0.06790886700602017,-0.02941207765369095,-0.029121558191410348,-0.15972826092896886,0.48155388402646393,-0.22731276683512605
228,-0.06654864207939691,-0.028857107623936125,-0.02857978257270509,0.7608834327689434,-0.46276120986233643,0.05633565164129616
229,-0.06558646006400659,-0.027427351037722845,-0.026729304538698238,-0.258855713355026,-0.5695502884314034,0.0893272046521605
230,-0.0677617159910553,-0.029986551474750437,-0.02989770361612794,-0.13988830620610232,0.06986775390245054,-0.0775405314416628
